,episodes,baseline,ddqn,ppo
428,428,-0.39999999999999997,-5.2058134413906565,2.0068222534771873
429,429,-0.39999999999999997,-5.19365952501335,1.9987198387272378
430,430,-0.39999999999999997,-5.269479796324853,2.0314532351380707
431,431,-0.39999999999999997,-5.279959363644438,2.039892463590215
432,432,-0.39999999999999997,-5.384377826940346,2.0317230072262467
433,433,-0.39999999999999997,-5.308558677488625,2.009123658761726
434,434,-0.39999999999999997,-5.438422470045318,2.042062043309548
435,435,-0.39999999999999997,-5.47800445394324,2.0327565628344475
436,436,-0.39999999999999997,-5.432464246478413,2.038775720513678
437,437,-0.39999999999999997,-5.381991888462632,2.062809539075219
438,438,-0.39999999999999997,-5.361873073333191,2.0629653593708213
439,439,-0.39999999999999997,-5.347569427779181,2.0524553591796875
440,440,-0.39999999999999997,-5.393397888042622,2.0404414613966875
441,441,-0.39999999999999997,-5.386395190520535,2.038272187155296
442,442,-0.39999999999999997,-5.43932020320809,2.079382783043247
443,443,-0.39999999999999997,-5.442930049691109,2.074570076976591
444,444,-0.39999999999999997,-5.498314093013239,2.048043072849337
445,445,-0.39999999999999997,-5.508453225101335,2.0480430748239993
446,446,-0.39999999999999997,-5.53074221318239,2.051514139566917
447,447,-0.39999999999999997,-5.583016078462407,2.051514139566917
448,448,-0.39999999999999997,-5.58901498559635,2.083999416578943
449,449,-0.39999999999999997,-5.551415190360576,2.1015017746502225
450,450,-0.39999999999999997,-5.539359079099174,2.0829561250474864
451,451,-0.39999999999999997,-5.505391514917162,2.076575682943046
452,452,-0.39999999999999997,-5.524298165676485,2.0574244070753083
453,453,-0.39999999999999997,-5.529463275615849,2.0761997496381794
454,454,-0.39999999999999997,-5.808647857608743,2.0725063855596457
455,455,-0.39999999999999997,-5.869114524240476,2.063898554394569
456,456,-0.39999999999999997,-6.19522902695037,2.059220311117981
457,457,-0.39999999999999997,-6.299550898127019,2.0986202403673917
458,458,-0.39999999999999997,-6.339164763790114,2.122825140343072
459,459,-0.39999999999999997,-6.4607512498561315,2.1123726030486965
460,460,-0.39999999999999997,-6.456248937562215,2.130150012775695
461,461,-0.39999999999999997,-6.478237987436636,2.1592050325728183
462,462,-0.39999999999999997,-6.510093167192053,2.17502603768555
463,463,-0.39999999999999997,-6.521521399388418,2.160371811799562
464,464,-0.39999999999999997,-6.5407539535692925,2.1747333959523423
465,465,-0.39999999999999997,-6.542086604303674,2.180916208533861
466,466,-0.39999999999999997,-6.511506094331465,2.1673277802674704
467,467,-0.39999999999999997,-6.515665822667704,2.13296235317525
468,468,-0.39999999999999997,-6.469533004830675,2.1185303723196545
469,469,-0.39999999999999997,-6.355275683537445,2.105786899776073
470,470,-0.39999999999999997,-6.473237163060936,2.120588560633558
471,471,-0.39999999999999997,-6.431169523831121,2.17350862087742
472,472,-0.39999999999999997,-6.694000179566571,2.151171426459627
473,473,-0.39999999999999997,-6.886997998956908,2.1618950948572646
474,474,-0.39999999999999997,-6.900512882750146,2.192858666455203
475,475,-0.39999999999999997,-7.373161695217889,2.154703819793851
476,476,-0.39999999999999997,-7.3272389475366815,2.130311797855282
477,477,-0.39999999999999997,-7.33267092422862,2.104024157004995
478,478,-0.39999999999999997,-7.320620737027303,2.061606931604778
479,479,-0.39999999999999997,-7.322309598899306,2.0574316844624647
480,480,-0.39999999999999997,-7.231751477247617,2.02882838167085
481,481,-0.39999999999999997,-7.25653356750809,2.0534826387310248
482,482,-0.39999999999999997,-7.297287990973204,2.043144170417415
483,483,-0.39999999999999997,-7.269952121003218,2.0637458108534985
484,484,-0.39999999999999997,-7.251524268110928,2.1048788905903333
485,485,-0.39999999999999997,-7.105347697097095,2.1331257478198307
486,486,-0.39999999999999997,-7.330547162533696,2.1595607914284427
487,487,-0.39999999999999997,-7.4623804002731084,2.1311460708142134
488,488,-0.39999999999999997,-7.512133153862494,2.105189069092777
489,489,-0.39999999999999997,-7.687896429422956,2.0911414116977993
490,490,-0.39999999999999997,-7.894663775226043,2.1232724240838197
491,491,-0.39999999999999997,-8.19267803575395,2.086352402502945
492,492,-0.39999999999999997,-8.213175139081109,2.090583784162647
493,493,-0.39999999999999997,-8.255486704403731,2.05592394458519
494,494,-0.39999999999999997,-8.219312697009064,2.0477511511529225
495,495,-0.39999999999999997,-8.223643510220768,2.0476904146703547
496,496,-0.39999999999999997,-8.25280089201771,2.0192864848150305
497,497,-0.39999999999999997,-8.236526428168334,1.9783664808606038
498,498,-0.39999999999999997,-8.200383006395032,1.9624401517233465
499,499,-0.39999999999999997,-8.065068979981904,1.9769500276991494
500,500,-0.39999999999999997,-8.114498022812782,1.9775639900664437
501,501,-0.39999999999999997,-8.055152442009629,1.9958011979207422
502,502,-0.39999999999999997,-8.104809316063916,1.956882440627943
503,503,-0.39999999999999997,-8.112787054036373,1.9789227654859953
504,504,-0.39999999999999997,-8.077981693433493,1.9789227654859953
505,505,-0.39999999999999997,-8.07869134058936,1.985654263079241
506,506,-0.39999999999999997,-7.911711470838593,1.9571147765065748
507,507,-0.39999999999999997,-7.885781687249554,1.9670899687433618
508,508,-0.39999999999999997,-7.837765167094193,1.9527269054657717
509,509,-0.39999999999999997,-7.418640581309624,1.9056433956904186
510,510,-0.39999999999999997,-7.232250597533903,1.923883066024072
511,511,-0.39999999999999997,-7.222580820754837,1.9378728666907477
512,512,-0.39999999999999997,-7.27870073438264,1.9112699847128227
513,513,-0.39999999999999997,-7.270148509582247,1.9015529319906894
514,514,-0.39999999999999997,-7.215799018979535,1.8853840919964955
515,515,-0.39999999999999997,-7.311807710354716,1.8854551546737843
516,516,-0.39999999999999997,-7.305866221295707,1.9077235320133554
517,517,-0.39999999999999997,-7.228252399382065,1.9724753308062555
518,518,-0.39999999999999997,-7.117112798823229,1.986625673213426
519,519,-0.39999999999999997,-7.277676443746375,1.9824538582539293
520,520,-0.39999999999999997,-7.603497066703958,1.9117097891358998
521,521,-0.39999999999999997,-7.568084173044485,1.8924182129851683
522,522,-0.39999999999999997,-7.395165351157561,1.9107380338314655
523,523,-0.39999999999999997,-7.4266719181375755,1.88846083429788
524,524,-0.39999999999999997,-7.262878448678666,1.9453081505931442
525,525,-0.39999999999999997,-6.874185763105742,1.9452818121851212
526,526,-0.39999999999999997,-6.698753238386626,1.9124581214364271
527,527,-0.39999999999999997,-6.50196646326442,1.8998450785498782
528,528,-0.39999999999999997,-6.616071513441599,1.8998450785498777
529,529,-0.39999999999999997,-6.733750957170904,1.9036752280154354
530,530,-0.39999999999999997,-6.781760771319285,1.9032611882039534
531,531,-0.39999999999999997,-7.0000169843053355,1.88850104872125
532,532,-0.39999999999999997,-6.869574859588451,1.8825010510297397
533,533,-0.39999999999999997,-7.242410060098738,1.8826958183972398
534,534,-0.39999999999999997,-7.157722600173998,1.8805286499490053
535,535,-0.39999999999999997,-7.165002971177955,1.8791020310398396
536,536,-0.39999999999999997,-7.177254299334666,1.9237534688044045
537,537,-0.39999999999999997,-7.177344263320309,1.942639698970406
538,538,-0.39999999999999997,-7.263288512857292,1.8818889488908312
539,539,-0.39999999999999997,-7.313317328484634,1.8408169510444168
540,540,-0.39999999999999997,-7.457153615603826,1.820479218352451
541,541,-0.39999999999999997,-7.485489145978331,1.8035427021899073
542,542,-0.39999999999999997,-7.492033911936427,1.7524731018435593
543,543,-0.39999999999999997,-7.500822593774908,1.756943509295344
544,544,-0.39999999999999997,-7.4234313390260604,1.7774843451079945
545,545,-0.39999999999999997,-7.425504984877442,1.7633879923710882
546,546,-0.39999999999999997,-7.480677073677627,1.8147862185976424
547,547,-0.39999999999999997,-7.564070734030302,1.8413195167816248
548,548,-0.39999999999999997,-7.668116435337464,1.8349930985527305
549,549,-0.39999999999999997,-7.729250388457087,1.817157830645778
550,550,-0.39999999999999997,-7.875049302317134,1.8006083008197786
551,551,-0.39999999999999997,-7.8773957169668165,1.8271441391806038
552,552,-0.39999999999999997,-7.972014254519031,1.854283452812578
553,553,-0.39999999999999997,-7.993030579257436,1.8260199681468674
554,554,-0.39999999999999997,-7.931353496020676,1.8194810360807838
555,555,-0.39999999999999997,-8.047590445188256,1.8117428889034102
556,556,-0.39999999999999997,-7.781147714999763,1.8220671102225792
557,557,-0.39999999999999997,-7.766402442643881,1.7930007426716248
558,558,-0.39999999999999997,-7.866130207454133,1.8335407289945105
559,559,-0.39999999999999997,-7.844069353020632,1.8471249585323748
560,560,-0.39999999999999997,-8.307241203358938,1.8354043507332423
561,561,-0.39999999999999997,-8.412643679372907,1.8232689750390076
562,562,-0.39999999999999997,-8.72494676923817,1.764528562733772
563,563,-0.39999999999999997,-8.977234934389191,1.8151725723606962
564,564,-0.39999999999999997,-8.902474369978872,1.8211614141922388
565,565,-0.39999999999999997,-8.855022382782868,1.8195327964093406
566,566,-0.39999999999999997,-8.83515112170933,1.8259408740485226
567,567,-0.39999999999999997,-8.858878398739959,1.8648455009702016
568,568,-0.39999999999999997,-8.994767181848262,1.850667122809682
569,569,-0.39999999999999997,-8.998863624250829,1.8694013423453668
570,570,-0.39999999999999997,-8.884765683429292,1.883939451661964
571,571,-0.39999999999999997,-8.923282290728554,1.8269270140960356
572,572,-0.39999999999999997,-8.720377839606366,1.816465782190711
573,573,-0.39999999999999997,-8.8802400369364,1.8003361049355076
574,574,-0.39999999999999997,-9.455069339079309,1.7778533562756875
575,575,-0.39999999999999997,-8.97040031844287,1.8045919947996478
576,576,-0.39999999999999997,-9.04512358169351,1.7905088168436711
577,577,-0.39999999999999997,-9.024138650234136,1.814816724502419
578,578,-0.39999999999999997,-9.553358308800998,1.8695565130677236
579,579,-0.39999999999999997,-9.591559839490474,1.8814382716791909
580,580,-0.39999999999999997,-9.699719290636736,1.9015812644748047
581,581,-0.39999999999999997,-9.811155656395838,1.862450869084859
582,582,-0.39999999999999997,-10.115910591422718,1.8115975126177053
583,583,-0.39999999999999997,-10.417858973683044,1.799243109472817
584,584,-0.39999999999999997,-10.443442283429103,1.7850862698572145
585,585,-0.39999999999999997,-10.528698214243859,1.7996391926973683
586,586,-0.39999999999999997,-10.427562549629158,1.7727530836402667
587,587,-0.39999999999999997,-10.252535813564227,1.8219429229333637
588,588,-0.39999999999999997,-10.227284154225552,1.8703592754416796
589,589,-0.39999999999999997,-10.078098605865843,1.8887638477684732
590,590,-0.39999999999999997,-10.014279496720768,1.8430439233093545
591,591,-0.39999999999999997,-9.865663002507535,1.8797945274004249
592,592,-0.39999999999999997,-9.89844725169,1.8268367981388764
593,593,-0.39999999999999997,-9.940563209993012,1.832788139900921
594,594,-0.39999999999999997,-10.094599478033798,1.8709787487808796
595,595,-0.39999999999999997,-10.108763972068816,1.8692429846169776
596,596,-0.39999999999999997,-10.177744796673409,1.8692429846169776
597,597,-0.39999999999999997,-10.184874999481043,1.8834736329756896
598,598,-0.39999999999999997,-10.212603107989747,1.9163936951574723
599,599,-0.39999999999999997,-10.218340177414365,1.926387181496178
600,600,-0.39999999999999997,-10.187398407448095,1.9691725057385212
601,601,-0.39999999999999997,-10.291286432242273,1.9508725843523818
602,602,-0.39999999999999997,-10.275000422294575,1.9856199257642684
603,603,-0.39999999999999997,-10.51460931572497,2.0429811386087007
604,604,-0.39999999999999997,-10.44386055240526,2.0426013519086426
605,605,-0.39999999999999997,-10.522889405077485,2.0365032438387085
606,606,-0.39999999999999997,-10.56679054278478,2.083655771985111
607,607,-0.39999999999999997,-10.592027830275537,2.0896471073772407
608,608,-0.39999999999999997,-10.577407071369334,2.113843254572073
609,609,-0.39999999999999997,-10.543661513531891,2.1464169722454973
610,610,-0.39999999999999997,-10.623202843752546,2.1607501751979736
611,611,-0.39999999999999997,-10.749648416395917,2.1467509678902483
612,612,-0.39999999999999997,-10.961973314997126,2.1349981034080954
613,613,-0.39999999999999997,-10.963739783436504,2.1552480807238736
614,614,-0.39999999999999997,-11.19515977651017,2.134912363555446
615,615,-0.39999999999999997,-11.336202917168432,2.1288413061636775
616,616,-0.39999999999999997,-11.94804673319914,2.0975718581150744
617,617,-0.39999999999999997,-11.961296134420031,2.051220899668962
618,618,-0.39999999999999997,-12.329144920933981,2.0126572223588606
619,619,-0.39999999999999997,-12.222572520363679,2.041332407062491
620,620,-0.39999999999999997,-12.035431527589104,2.0962966672823686
621,621,-0.39999999999999997,-12.021014085907822,2.096931675346892
622,622,-0.39999999999999997,-11.978717991013355,2.1337479998564737
623,623,-0.39999999999999997,-11.972455269787737,2.166131794343187
624,624,-0.39999999999999997,-12.018351371506578,2.1092844780479223
625,625,-0.39999999999999997,-12.580339020040503,2.142061422147045
626,626,-0.39999999999999997,-12.653564976757616,2.1579460495484195
627,627,-0.39999999999999997,-12.506129398150824,2.182322875369921
628,628,-0.39999999999999997,-12.398153823677447,2.2005625434234624
629,629,-0.39999999999999997,-12.37793511858578,2.2513460395966454
630,630,-0.39999999999999997,-12.331539241000048,2.2618320602815993
631,631,-0.39999999999999997,-12.068611415846384,2.286646383949923
632,632,-0.39999999999999997,-12.222806043468733,2.308481653456905
633,633,-0.39999999999999997,-12.071920994625241,2.3308862139857696
634,634,-0.39999999999999997,-12.056596537158319,2.3344739254330436
635,635,-0.39999999999999997,-12.042364624798267,2.3021104294285033
636,636,-0.39999999999999997,-12.02771245100399,2.2657480617082366
637,637,-0.39999999999999997,-12.066067099340842,2.265417430132972
638,638,-0.39999999999999997,-12.53584204734396,2.265430044815832
639,639,-0.39999999999999997,-12.544013772013493,2.276083312933402
640,640,-0.39999999999999997,-12.356718687892926,2.257843646781087
641,641,-0.39999999999999997,-12.415062113847688,2.2829496325145957
642,642,-0.39999999999999997,-12.48729069437247,2.309327005212857
643,643,-0.39999999999999997,-12.462456025956449,2.291363248031843
644,644,-0.39999999999999997,-12.4612789873354,2.3015364665500457
645,645,-0.39999999999999997,-12.49632914164254,2.3257464762679727
646,646,-0.39999999999999997,-12.449194591698735,2.3059232271395627
647,647,-0.39999999999999997,-12.340319353408054,2.2793899289555806
648,648,-0.39999999999999997,-12.713885319040854,2.291980690631474
649,649,-0.39999999999999997,-12.697831315029669,2.293858775900805
650,650,-0.39999999999999997,-12.538878594741034,2.3163168757311055
651,651,-0.39999999999999997,-12.931571810654392,2.3123263778282213
652,652,-0.39999999999999997,-12.899070828602778,2.2885023538490596
653,653,-0.39999999999999997,-12.997449892948167,2.3129350783909315
654,654,-0.39999999999999997,-12.852875104783024,2.3111082445805047
655,655,-0.39999999999999997,-12.70493270965763,2.3004315422495036
656,656,-0.39999999999999997,-12.645260759324824,2.3086560241285916
657,657,-0.39999999999999997,-12.736853364218875,2.2985261025569006
658,658,-0.39999999999999997,-12.636925904861574,2.241877567511358
659,659,-0.39999999999999997,-12.746129565611934,2.214069112780552
660,660,-0.39999999999999997,-12.262619650388888,2.189196864729146
661,661,-0.39999999999999997,-12.186089694627894,2.209800438339578
662,662,-0.39999999999999997,-12.104190486266127,2.213876712797217
663,663,-0.39999999999999997,-11.870512292338477,2.2020563855854474
664,664,-0.39999999999999997,-11.875134579474027,2.190062375764903
665,665,-0.39999999999999997,-12.06140132018375,2.152857757625268
666,666,-0.39999999999999997,-12.068075442380753,2.166591030648667
667,667,-0.39999999999999997,-11.992639182353603,2.1807699311261435
668,668,-0.39999999999999997,-11.8606955641942,2.2418116119947062
669,669,-0.39999999999999997,-12.059849086273696,2.1949008092159494
670,670,-0.39999999999999997,-12.306897679352101,2.1702072110186243
